0.4,-10.0,10.0,-10.0,10.0,-10.0,10.0,-10.0,10.0,-10.0,0.0
0.3,0.4,-6.533333333333334,1.7333333333333332,-2.96,1.3599999999999999,-1.8857142857142857,1.0857142857142856,-1.3777777777777778,0.8977777777777778,0.0
